group_key,count,sample_actor_labels,source_folder_path,asset_path,actor_class_path,assembly_signature,render_part_count,total_render_part_count,source_actor_count,unsupported_component_count,unsupported_component_types,risk_flags,suggested_object_type_rid,suggested_object_type_name,hierarchy_path,classification_status,action,notes
assembly_signature:3798822bc45d065438e9ebabfca9e9f0,1,Cylinder32238063,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32238063.Cylinder32238063,/Script/Engine.StaticMeshActor,3798822bc45d065438e9ebabfca9e9f0,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:379c07736546b65f6bc715bf9d8bdf27,1,Cylinder32239544,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32239544.Cylinder32239544,/Script/Engine.StaticMeshActor,379c07736546b65f6bc715bf9d8bdf27,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:379ca8e760090c4a40b6b1ae14342773,1,Cylinder32238826,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32238826.Cylinder32238826,/Script/Engine.StaticMeshActor,379ca8e760090c4a40b6b1ae14342773,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:37c0ce2468420c2eb73510584ea03e01,1,Cylinder32239081,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32239081.Cylinder32239081,/Script/Engine.StaticMeshActor,37c0ce2468420c2eb73510584ea03e01,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:37cb73082db0d69038bb0d7de66476e0,1,Cone354,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cone354.Cone354,/Script/Engine.StaticMeshActor,37cb73082db0d69038bb0d7de66476e0,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:37d7485ee8f8c18103d2c5ce46d7972f,1,Cylinder32240344,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32240344.Cylinder32240344,/Script/Engine.StaticMeshActor,37d7485ee8f8c18103d2c5ce46d7972f,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:37dc78224fa08830ab84a43c25ef79f3,1,Cylinder32241271,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32241271.Cylinder32241271,/Script/Engine.StaticMeshActor,37dc78224fa08830ab84a43c25ef79f3,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:37e11b8763cb3e7caa61d4cebe963dcf,1,Cylinder32241551,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32241551.Cylinder32241551,/Script/Engine.StaticMeshActor,37e11b8763cb3e7caa61d4cebe963dcf,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:38254ae50a82c1f04332f819b091b9d6,1,Cylinder32237878,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32237878.Cylinder32237878,/Script/Engine.StaticMeshActor,38254ae50a82c1f04332f819b091b9d6,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:383a55a92ad284b3707536097bc33012,1,Cylinder32239542,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32239542.Cylinder32239542,/Script/Engine.StaticMeshActor,383a55a92ad284b3707536097bc33012,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:384b1af5d6caf0c4c3a4353b6b16aec9,1,Cylinder32239919,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32239919.Cylinder32239919,/Script/Engine.StaticMeshActor,384b1af5d6caf0c4c3a4353b6b16aec9,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:384d1e46b6b4944f0c941505ff0a94b6,1,Cylinder32239976,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32239976.Cylinder32239976,/Script/Engine.StaticMeshActor,384d1e46b6b4944f0c941505ff0a94b6,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:384ede92263663280b0c5f57c4812ad8,1,Cylinder32237533,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32237533.Cylinder32237533,/Script/Engine.StaticMeshActor,384ede92263663280b0c5f57c4812ad8,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:385f77a7086cf80c93faf2d5aa13b4b6,1,Cylinder32238738,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32238738.Cylinder32238738,/Script/Engine.StaticMeshActor,385f77a7086cf80c93faf2d5aa13b4b6,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:3878c11d9dc087d75adeccd5974227c4,1,Cylinder32237939,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32237939.Cylinder32237939,/Script/Engine.StaticMeshActor,3878c11d9dc087d75adeccd5974227c4,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:3885ecdf27a0d395da82af51a29e4339,1,Cylinder32237250_2,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32237250_2.Cylinder32237250_2,/Script/Engine.StaticMeshActor,3885ecdf27a0d395da82af51a29e4339,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:38ada09d4a7412badeac88f812779c26,1,Cylinder32239335,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32239335.Cylinder32239335,/Script/Engine.StaticMeshActor,38ada09d4a7412badeac88f812779c26,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:38b49ff84c6cfebdb3fa47a4e76f6759,1,Cylinder32241315,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32241315.Cylinder32241315,/Script/Engine.StaticMeshActor,38b49ff84c6cfebdb3fa47a4e76f6759,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:38bebc6f86045b4cbb6b53d17525db7f,1,Cylinder32241610,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32241610.Cylinder32241610,/Script/Engine.StaticMeshActor,38bebc6f86045b4cbb6b53d17525db7f,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:38c5caac7aaf78cd44c1a6b9eab350dd,1,Cylinder32240420,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32240420.Cylinder32240420,/Script/Engine.StaticMeshActor,38c5caac7aaf78cd44c1a6b9eab350dd,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:38d83ebe1b0ab2c176d78c7e9f27f619,1,Cylinder32240993,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32240993.Cylinder32240993,/Script/Engine.StaticMeshActor,38d83ebe1b0ab2c176d78c7e9f27f619,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:38dedac1ef6257a74458bc53e5006e58,1,Cylinder32238351,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32238351.Cylinder32238351,/Script/Engine.StaticMeshActor,38dedac1ef6257a74458bc53e5006e58,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:38df0a9c554d5ef6cfdf48fed0a17ef1,1,Cylinder32240923,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32240923.Cylinder32240923,/Script/Engine.StaticMeshActor,38df0a9c554d5ef6cfdf48fed0a17ef1,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:38ec051617bbab5168405b1a97add974,1,Cylinder32238515,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32238515.Cylinder32238515,/Script/Engine.StaticMeshActor,38ec051617bbab5168405b1a97add974,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:38f574b7ea32ce28375e441d12eb84dc,1,Cylinder32239184,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32239184.Cylinder32239184,/Script/Engine.StaticMeshActor,38f574b7ea32ce28375e441d12eb84dc,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:39008adfa7d3620fad7e00840ad7d239,1,Cone288,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cone288.Cone288,/Script/Engine.StaticMeshActor,39008adfa7d3620fad7e00840ad7d239,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:3904c6edb9e2c2e6908ef0799f61d428,1,Cylinder32241475,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32241475.Cylinder32241475,/Script/Engine.StaticMeshActor,3904c6edb9e2c2e6908ef0799f61d428,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:390a77a337d3ac539ba0e4dac397ed18,1,Cylinder32238414,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32238414.Cylinder32238414,/Script/Engine.StaticMeshActor,390a77a337d3ac539ba0e4dac397ed18,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:3928767017d3e146a5620dfc0cb7c7c0,1,Cylinder32241521,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32241521.Cylinder32241521,/Script/Engine.StaticMeshActor,3928767017d3e146a5620dfc0cb7c7c0,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:3931ddde3c037c2dc6d44ff4fdcfb6c4,1,Cylinder32240685,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32240685.Cylinder32240685,/Script/Engine.StaticMeshActor,3931ddde3c037c2dc6d44ff4fdcfb6c4,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:393caa92a12e82754823b992f52e6d9a,1,Cylinder32240437,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32240437.Cylinder32240437,/Script/Engine.StaticMeshActor,393caa92a12e82754823b992f52e6d9a,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:3942d36635779d7e868cb372a5eea3e4,1,Cylinder32241051,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32241051.Cylinder32241051,/Script/Engine.StaticMeshActor,3942d36635779d7e868cb372a5eea3e4,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:395efc1d4951f4968e0a49386c2e6968,1,Cylinder32240600,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32240600.Cylinder32240600,/Script/Engine.StaticMeshActor,395efc1d4951f4968e0a49386c2e6968,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:3962d9f6fcd6760422b8da1cca48a9ee,1,Cylinder32240994,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32240994.Cylinder32240994,/Script/Engine.StaticMeshActor,3962d9f6fcd6760422b8da1cca48a9ee,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:39675a64d07b782f2f507f77cd8f3825,1,Cylinder32241172,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32241172.Cylinder32241172,/Script/Engine.StaticMeshActor,39675a64d07b782f2f507f77cd8f3825,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:39694d170194324510ae7630aa88d9a1,1,Cylinder32237252_2,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32237252_2.Cylinder32237252_2,/Script/Engine.StaticMeshActor,39694d170194324510ae7630aa88d9a1,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:396aafb5038d01cb1ff19ed9745deab7,1,Cylinder32238949,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32238949.Cylinder32238949,/Script/Engine.StaticMeshActor,396aafb5038d01cb1ff19ed9745deab7,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:397c01d06d0e34cd6bb6cf0d9aa5ce43,1,Cylinder32241355,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32241355.Cylinder32241355,/Script/Engine.StaticMeshActor,397c01d06d0e34cd6bb6cf0d9aa5ce43,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:3987ac33dce43ca986339bd54d962e63,1,Cylinder32239694,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32239694.Cylinder32239694,/Script/Engine.StaticMeshActor,3987ac33dce43ca986339bd54d962e63,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:399a98aee0c93aa1dec354fd16bf3396,1,Cylinder32239465,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32239465.Cylinder32239465,/Script/Engine.StaticMeshActor,399a98aee0c93aa1dec354fd16bf3396,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:399c2f0fb790f1ac37724b48b526e61c,1,Cylinder32238980,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32238980.Cylinder32238980,/Script/Engine.StaticMeshActor,399c2f0fb790f1ac37724b48b526e61c,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:399dfd4c775a4f3824f5e0d7dcb2efc2,1,Cylinder32237789,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32237789.Cylinder32237789,/Script/Engine.StaticMeshActor,399dfd4c775a4f3824f5e0d7dcb2efc2,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:39a65d9ab07ff1261665c1166b10a94c,1,Cylinder32240223,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32240223.Cylinder32240223,/Script/Engine.StaticMeshActor,39a65d9ab07ff1261665c1166b10a94c,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:39a93aa6e6d23cedaf99147e59cd56b2,1,Cylinder32238893,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32238893.Cylinder32238893,/Script/Engine.StaticMeshActor,39a93aa6e6d23cedaf99147e59cd56b2,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:39b3749a3c07bd535de7e7ef47d26049,1,Cylinder32239857,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32239857.Cylinder32239857,/Script/Engine.StaticMeshActor,39b3749a3c07bd535de7e7ef47d26049,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:39b6b78f9ce55ec4e3c7e707aa80e19d,1,Cylinder32240183,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32240183.Cylinder32240183,/Script/Engine.StaticMeshActor,39b6b78f9ce55ec4e3c7e707aa80e19d,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:39c470167259063155c339a59618539b,1,Cylinder32241190,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32241190.Cylinder32241190,/Script/Engine.StaticMeshActor,39c470167259063155c339a59618539b,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:39d2888165d4ba4252691c51acc99a4c,1,Cylinder32240908,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32240908.Cylinder32240908,/Script/Engine.StaticMeshActor,39d2888165d4ba4252691c51acc99a4c,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:39e8e63deef35acaf1b8ff6705a9f20e,1,Cylinder32241067,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32241067.Cylinder32241067,/Script/Engine.StaticMeshActor,39e8e63deef35acaf1b8ff6705a9f20e,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:39eb84526c49046c1ebe508d3c23d139,1,Cylinder32240170,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32240170.Cylinder32240170,/Script/Engine.StaticMeshActor,39eb84526c49046c1ebe508d3c23d139,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:39ee3144bbcb5b836ac22203180d7280,1,Cylinder32238442,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32238442.Cylinder32238442,/Script/Engine.StaticMeshActor,39ee3144bbcb5b836ac22203180d7280,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:39f548cb751fbed6b71692b391da819b,1,Cylinder32237512,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32237512.Cylinder32237512,/Script/Engine.StaticMeshActor,39f548cb751fbed6b71692b391da819b,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:3a01b5ccbbca107e426d24a77b32b53a,1,Cylinder32238307,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32238307.Cylinder32238307,/Script/Engine.StaticMeshActor,3a01b5ccbbca107e426d24a77b32b53a,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:3a078ece020008c73e8035c81aa9007c,1,Cylinder32239417,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32239417.Cylinder32239417,/Script/Engine.StaticMeshActor,3a078ece020008c73e8035c81aa9007c,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:3a14f51ab4f67106885d2f756955ee50,1,Cylinder32238722,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32238722.Cylinder32238722,/Script/Engine.StaticMeshActor,3a14f51ab4f67106885d2f756955ee50,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:3a3f9860ee0d700433fc0cde34447f3f,1,Cylinder32239650,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32239650.Cylinder32239650,/Script/Engine.StaticMeshActor,3a3f9860ee0d700433fc0cde34447f3f,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:3a404b0d96fb07c05ebef7424955a88b,1,Cylinder32238838,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32238838.Cylinder32238838,/Script/Engine.StaticMeshActor,3a404b0d96fb07c05ebef7424955a88b,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:3a43ddf855709139a6c8d11bc107df8b,1,Cylinder32239584,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32239584.Cylinder32239584,/Script/Engine.StaticMeshActor,3a43ddf855709139a6c8d11bc107df8b,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:3a755af683015ffddc739fbc3ccb0ff1,1,Cylinder32239545,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32239545.Cylinder32239545,/Script/Engine.StaticMeshActor,3a755af683015ffddc739fbc3ccb0ff1,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:3a76e81c3999fe7559f76b16e4ddc7e8,1,Cylinder32238261,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32238261.Cylinder32238261,/Script/Engine.StaticMeshActor,3a76e81c3999fe7559f76b16e4ddc7e8,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:3a8fb5ff1018393fc557791eef90c7e6,1,Cylinder32239531,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32239531.Cylinder32239531,/Script/Engine.StaticMeshActor,3a8fb5ff1018393fc557791eef90c7e6,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:3a9f283e9d5b071908bab0d7a604d20d,1,Cylinder32241410,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32241410.Cylinder32241410,/Script/Engine.StaticMeshActor,3a9f283e9d5b071908bab0d7a604d20d,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:3aa002cfbdc58c846deedd63a15e89ca,1,Cylinder32237602,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32237602.Cylinder32237602,/Script/Engine.StaticMeshActor,3aa002cfbdc58c846deedd63a15e89ca,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:3abbc3c9434cc4bcf25f9a2b228e6355,1,Cylinder32240373,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32240373.Cylinder32240373,/Script/Engine.StaticMeshActor,3abbc3c9434cc4bcf25f9a2b228e6355,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:3ac473ad36a29f10848add370a06a77c,1,Cylinder32238898,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32238898.Cylinder32238898,/Script/Engine.StaticMeshActor,3ac473ad36a29f10848add370a06a77c,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:3ac6957173822d033900e2b06849a600,1,Cylinder32238521,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32238521.Cylinder32238521,/Script/Engine.StaticMeshActor,3ac6957173822d033900e2b06849a600,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:3acbbd99f54ac77d799817c90b8394aa,1,Cylinder32239247,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32239247.Cylinder32239247,/Script/Engine.StaticMeshActor,3acbbd99f54ac77d799817c90b8394aa,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
