group_key,count,sample_actor_labels,source_folder_path,asset_path,actor_class_path,assembly_signature,render_part_count,total_render_part_count,source_actor_count,unsupported_component_count,unsupported_component_types,risk_flags,suggested_object_type_rid,suggested_object_type_name,hierarchy_path,classification_status,action,notes
assembly_signature:aacbef323a6f38da63ef185ef23d5c0f,1,100-013,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/AVIC_0706/Geometries/Rectangle2133396083.Rectangle2133396083,/Script/Engine.Actor,aacbef323a6f38da63ef185ef23d5c0f,2,2,3,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:F8AABDD640F1EC4D0A6151B3B6BD8BA0
assembly_signature:abebce10ac8feccdd1aee5e76600ddda,1,3d66Group092,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/3d66-Editable_mesh-23797109-162.3d66-Editable_mesh-23797109-162,/Script/Engine.Actor,abebce10ac8feccdd1aee5e76600ddda,2,2,3,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:77B091C345E0C85E562E3BADAAF004B8
assembly_signature:ac12fd2fd9288827858ddd0d137f9afe,1,Group-402577-655,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/AVIC_0706/Geometries/Obj3d66-402577-10-244.Obj3d66-402577-10-244,/Script/Engine.Actor,ac12fd2fd9288827858ddd0d137f9afe,118,118,119,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:3B9DB3C04EA6DFA0B5E779876CB313A2
assembly_signature:ac62e6cfd8b377be6a505c27f61ea9a3,1,Group2136670141,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Line2144963763.Line2144963763,/Script/Engine.Actor,ac62e6cfd8b377be6a505c27f61ea9a3,2,2,3,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:C82E9E2043AF2EC472203CAB88B8E8F6
assembly_signature:acab6a3adc4450d5c67037e9c8c76cf5,1,3X004,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Rectangle2133400550.Rectangle2133400550,/Script/Engine.Actor,acab6a3adc4450d5c67037e9c8c76cf5,3,3,4,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:40D6838B471AB0A1D696DB92D8153664
assembly_signature:afb7593a8fa491e0137676d5d8f260a4,1,Group2136670540,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Object10129422.Object10129422,/Script/Engine.Actor,afb7593a8fa491e0137676d5d8f260a4,4,4,7,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:54B99C7945141DDF1980C3A36222EA13
assembly_signature:afff21c0ca0d6a4f8070b5e96264780d,1,1_4-036,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Obj3d66-10647471-36-138.Obj3d66-10647471-36-138,/Script/Engine.Actor,afff21c0ca0d6a4f8070b5e96264780d,43,43,50,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:DFAE1FB6416D5A002F273A8DB7958325
assembly_signature:b04155743ff262ccfb5cfc52a8776a27,1,Group2136670258,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/AVIC_0706/Geometries/obj_2055.obj_2055,/Script/Engine.Actor,b04155743ff262ccfb5cfc52a8776a27,7,7,8,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:FFC9A0BE4C4B4E40A075E9A8DEBEF27D
assembly_signature:b0bcfd57cba465d45323f845cb54a02b,1,Group2136670117,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/AVIC_0706/Geometries/Rectangle2133400506.Rectangle2133400506,/Script/Engine.Actor,b0bcfd57cba465d45323f845cb54a02b,3,3,4,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:01C2E6644C79C77557B46FB317814F78
assembly_signature:b0c20fea295e3290900b999258219af0,1,IPEE»uOi_15-14,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/O²¶¥2.O²¶¥2,/Script/Engine.Actor,b0c20fea295e3290900b999258219af0,3,3,4,0,,composite_assembly,zhhz.aircraft_model_equipment,航模设备,航模设备,confirmed,create_experimental,round4 reviewed group=actor:E2011E2C4BEAFDFCFABCD5A210B52C0A
assembly_signature:b15dc588f42632a508cba2d8823ddbdc,1,3d66Group013,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/3d66diban-053.3d66diban-053,/Script/Engine.Actor,b15dc588f42632a508cba2d8823ddbdc,3,3,5,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:3D9F849C4797EE4FC0A6B1B2977830A7
assembly_signature:b1f41eeae6f9e11d5df5a7150134b809,1,3d66Group109,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/3d66diban-083.3d66diban-083,/Script/Engine.Actor,b1f41eeae6f9e11d5df5a7150134b809,3,3,4,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:F45D1C3A45E159091D1AF0937424A49C
assembly_signature:b38d2f7c463396a93726715d16e8ccaa,1,Group2136669962,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Rectangle2133400419.Rectangle2133400419,/Script/Engine.Actor,b38d2f7c463396a93726715d16e8ccaa,5,5,6,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:46D874CC4AEE90912DC478A49C1C02F4
assembly_signature:b3fff0ea690f2dd6ff435bf2b5d9410d,1,Group-8261284-27-314,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Obj3d66-8261284-144-782.Obj3d66-8261284-144-782,/Script/Engine.Actor,b3fff0ea690f2dd6ff435bf2b5d9410d,8,8,9,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:81A3FCE04266B8D6A9B3A5BB36C30F09
assembly_signature:b5a957e2df840adc5de53e38552f08f7,2,Group2136669553 | Group2136669551,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/AVIC_0706/Geometries/Rectangle2059404630.Rectangle2059404630,/Script/Engine.Actor,b5a957e2df840adc5de53e38552f08f7,3,6,8,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:A24C14B142703B04FCEC54B7DA8E6191
assembly_signature:b8c0679ef38d4249a7f18c8a4687fd6a,1,Group-402577-654,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/AVIC_0706/Geometries/Obj3d66-402577-10-243.Obj3d66-402577-10-243,/Script/Engine.Actor,b8c0679ef38d4249a7f18c8a4687fd6a,118,118,119,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:3EB55450421721D28DC92E870A886615
assembly_signature:b9586080045354a7521803982c1758cb,1,GW002,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Object10128936.Object10128936,/Script/Engine.Actor,b9586080045354a7521803982c1758cb,2,2,3,0,,composite_assembly,zhhz.decorative_wall,装饰墙,建筑附属设施,confirmed,create_experimental,round4 reviewed group=actor:855AFDD140EB04419DE999872FE073AB
assembly_signature:b9796ce65a136f2da7ce1044a46a0467,1,人物与装备展示模型-02,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/头盔004.头盔004,/Script/Engine.Actor,b9796ce65a136f2da7ce1044a46a0467,88,88,90,0,,composite_assembly,zhhz.exhibit_fixture,展陈装置,展陈装置,confirmed,create_experimental,round4 reviewed group=actor:F91AB2F74CA4A51D96AAE5B62DAAC15F
assembly_signature:ba679c0050b3ec97c74949741291e0f0,1,Group-402577-653,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/AVIC_0706/Geometries/Obj3d66-402577-10-242.Obj3d66-402577-10-242,/Script/Engine.Actor,ba679c0050b3ec97c74949741291e0f0,118,118,119,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:B04341E4456685B6D95759ADA336C8DC
assembly_signature:bac5764100e1e3e7e92936667b337f66,1,Group2136670193,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Rectangle2133396181_2.Rectangle2133396181_2,/Script/Engine.Actor,bac5764100e1e3e7e92936667b337f66,10,10,13,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:67017420479F705056D96D923E40002B
assembly_signature:baddddece50c14d1bc7ee349e6d79e24,1,Group2136670054,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Obj3d66-15586797-57-151.Obj3d66-15586797-57-151,/Script/Engine.Actor,baddddece50c14d1bc7ee349e6d79e24,6,6,7,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:8AF1DD054A893ED1043107A4BFFA901B
assembly_signature:bd4b8958a88ea4b6bbcc7ac1b441e7c2,1,IPEE»uOi_12-11,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/O²½C1_4.O²½C1_4,/Script/Engine.Actor,bd4b8958a88ea4b6bbcc7ac1b441e7c2,3,3,4,0,,composite_assembly,zhhz.aircraft_model_equipment,航模设备,航模设备,confirmed,create_experimental,round4 reviewed group=actor:E345DA104E060D9E4BF656A026A6BB0B
assembly_signature:bd803e4deba76f319c477ae47fe692f1,1,座舱/模拟训练系统-06,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/AVIC_0706/Geometries/Arc564.Arc564,/Script/Engine.Actor,bd803e4deba76f319c477ae47fe692f1,28,28,29,0,,composite_assembly,zhhz.aircraft_model_equipment,航模设备,航模设备,confirmed,create_experimental,round4 reviewed group=actor:50E8D55F4B207306DC1F08B0BBB4F5DE
assembly_signature:be078cc436e118fb94f53ea1f70aa818,1,Group2136669686,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Obj3d66-16049182-114-355.Obj3d66-16049182-114-355,/Script/Engine.Actor,be078cc436e118fb94f53ea1f70aa818,130,130,134,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:84EC8EF54C07A1C404FE70B33420808B
assembly_signature:be80e4ae6149e14703a4c46c357235bc,1,132-006,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Obj3d66-15586797-57-177.Obj3d66-15586797-57-177,/Script/Engine.Actor,be80e4ae6149e14703a4c46c357235bc,24,24,29,0,,composite_assembly,zhhz.device_screen,装置屏幕,显示与媒体设备,confirmed,create_experimental,round4 reviewed group=actor:60F762CF44CB04EF12680DA9472660E3
assembly_signature:bf4cc28d3b94a26bfa2183fcdacab82a,1,Group2136669721,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Obj3d66-17935187-10-585.Obj3d66-17935187-10-585,/Script/Engine.Actor,bf4cc28d3b94a26bfa2183fcdacab82a,11,11,12,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:66D272554BA5A200BEF5A1976DD42CA5
assembly_signature:c04ef17a05949f9c49c8618d522909b8,1,3d66Group197,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/3d66-Editable_mesh-23797109-371.3d66-Editable_mesh-23797109-371,/Script/Engine.Actor,c04ef17a05949f9c49c8618d522909b8,2,2,3,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:45FF96934BF7BC6A78E43F8A9CF6E346
assembly_signature:c0dfcfc8ab189f548b4d4dbf214e9337,1,3d66Group099,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/3d66-Editable_mesh-23797109-175.3d66-Editable_mesh-23797109-175,/Script/Engine.Actor,c0dfcfc8ab189f548b4d4dbf214e9337,2,2,3,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:7BD02B3E41DCA4F2F4FC4995AE1C1D3C
assembly_signature:c0f7cdd4826fc800294506e1549072f5,1,Group2136669701,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Obj3d66-16049182-274-157.Obj3d66-16049182-274-157,/Script/Engine.Actor,c0f7cdd4826fc800294506e1549072f5,130,130,134,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:284B7584423C02625C64DEBAC150D04B
assembly_signature:c17172b7263dca16e613c5d5ac795a80,1,Group2112605301,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/AVIC_0706/Geometries/obj_772.obj_772,/Script/Engine.Actor,c17172b7263dca16e613c5d5ac795a80,7,7,8,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:867C226645E430FAA6D594A5879278CA
assembly_signature:c2187afcb5762e2d1460638d3c65a592,1,Group1906164899,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Rectangle19214951.Rectangle19214951,/Script/Engine.Actor,c2187afcb5762e2d1460638d3c65a592,6,6,7,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:9F7F2A8E4B4BD814192D50986C9F0735
assembly_signature:c2a13ec16693e148cf8d6383623bb7e7,1,组2142378693,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Object10128970_2.Object10128970_2,/Script/Engine.Actor,c2a13ec16693e148cf8d6383623bb7e7,2,2,3,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:88F9790F4D07287C43D60F8B387110A1
assembly_signature:c34591a05164db39defbd2ed9295e3df,1,GW006,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Object10129347.Object10129347,/Script/Engine.Actor,c34591a05164db39defbd2ed9295e3df,2,2,3,0,,composite_assembly,zhhz.decorative_wall,装饰墙,建筑附属设施,confirmed,create_experimental,round4 reviewed group=actor:AD46243345C0F7B6434866A008DDE085
assembly_signature:c34bddc93d4b61a7a04a03f7cf7dced4,1,Group2136669440,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Shape1622260008.Shape1622260008,/Script/Engine.Actor,c34bddc93d4b61a7a04a03f7cf7dced4,1,1,2,0,,,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:92047C7D4DD5DE3A8C529A9E758B3150
assembly_signature:c3d772e95ba52931dd45f5f91cf904c8,1,Group2136670259,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/AVIC_0706/Geometries/obj_2059.obj_2059,/Script/Engine.Actor,c3d772e95ba52931dd45f5f91cf904c8,7,7,8,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:80D92A2E48C76665A66029A409AE8DBB
assembly_signature:c3fe15d345e6516acf42db4534c4b494,1,Group2136669735,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/AVIC_0706/Geometries/obj_2079.obj_2079,/Script/Engine.Actor,c3fe15d345e6516acf42db4534c4b494,7,7,8,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:5DDB9AD24957A7A6D30DF8B13FEEF93F
assembly_signature:c80d67716022cd98bf6eadb86d96afd1,1,Group-7793961-3-807,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Obj3d66-7793961-9-507.Obj3d66-7793961-9-507,/Script/Engine.Actor,c80d67716022cd98bf6eadb86d96afd1,6,6,7,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:23ED021D41C7C2AF9B4054AF0A0222CC
assembly_signature:c8668ddda25beb6cb1cab3f4e231819f,1,Group2136669711,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Obj3d66-17935187-10-571.Obj3d66-17935187-10-571,/Script/Engine.Actor,c8668ddda25beb6cb1cab3f4e231819f,11,11,12,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:05062AFD4EB45244618AF6BDF356E84C
assembly_signature:ca1d90508e01d8fa7829f4ba25ac4811,1,Group2136669685,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Obj3d66-16049182-114-354.Obj3d66-16049182-114-354,/Script/Engine.Actor,ca1d90508e01d8fa7829f4ba25ac4811,130,130,134,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:E31AA4B647867F62F6C6A4964AFCBA22
assembly_signature:ca306f2f99d477faa9e85e3722358eee,1,Group2136669724,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/AVIC_0706/Geometries/obj_2058.obj_2058,/Script/Engine.Actor,ca306f2f99d477faa9e85e3722358eee,7,7,8,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:7BFD3CB94B2C6B247E9EB7AE098E384A
assembly_signature:cafa2108b0cf02ea524def77fea151b3,1,Group2136670530,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Shape1622260086.Shape1622260086,/Script/Engine.Actor,cafa2108b0cf02ea524def77fea151b3,2,2,3,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:7089C0054BA90154B629CDA8C4DC7DEE
assembly_signature:cb068adcaa5fb21b45d1d7fb7b55bfd4,1,3d66Group104,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/3d66diban-020.3d66diban-020,/Script/Engine.Actor,cb068adcaa5fb21b45d1d7fb7b55bfd4,3,3,4,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:6A54C1544B453D401AB308B721866057
assembly_signature:cb744d4c0720e4842f415c725afe239b,1,Group2136670371,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Shape1622260078.Shape1622260078,/Script/Engine.Actor,cb744d4c0720e4842f415c725afe239b,2,2,3,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:6B26BC024FE6DDA47462CABFBE1849BB
assembly_signature:ccb27a6265a52a5e2161aea1a34bb17b,1,3d66Group191,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/3d66-Editable_mesh-23797109-360.3d66-Editable_mesh-23797109-360,/Script/Engine.Actor,ccb27a6265a52a5e2161aea1a34bb17b,2,2,3,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:85375A3849627D38EE6EF0B9D1210E16
assembly_signature:cd866c9582e3cd55062f5b5957653219,1,组2142378677,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32237290.Cylinder32237290,/Script/Engine.Actor,cd866c9582e3cd55062f5b5957653219,44,44,60,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:DB1E5E744A55F7B12D05C4B361CE36A1
assembly_signature:d066ca37874806b5b0790826cd319a2e,1,IPEE»uOdIa_10-10,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/I¹I¨-A­Ei19.I¹I¨-A­Ei19,/Script/Engine.Actor,d066ca37874806b5b0790826cd319a2e,1,1,2,0,,,zhhz.aircraft_model_equipment,航模设备,航模设备,confirmed,create_experimental,round4 reviewed group=actor:EF77E7DA44693E762C7B7FB01E4FF11A
assembly_signature:d0a7181833fb1ece617df3beeb5593e7,1,Group2136669316,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Obj3d66-15645877-68-521.Obj3d66-15645877-68-521,/Script/Engine.Actor,d0a7181833fb1ece617df3beeb5593e7,3,3,4,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:C42305E94A3310B847641BB8A0BB8F10
assembly_signature:d102e0484fbc0edaa18943f22a531e0d,1,Group-16049182-80-042,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/AVIC_0706/Geometries/Obj3d66-16049182-878-072.Obj3d66-16049182-878-072,/Script/Engine.Actor,d102e0484fbc0edaa18943f22a531e0d,31,31,41,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:F4F185054101365EDC4AF5B68AA6F29B
assembly_signature:d15caa580ca52467ed5c36260bd9e718,1,Group2136669785,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Shape1622260046.Shape1622260046,/Script/Engine.Actor,d15caa580ca52467ed5c36260bd9e718,2,2,3,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:CB6E03494C11154D0D8CAE8277477E57
assembly_signature:d1beeede090f32815e41318612e317d3,1,1_4-035,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Obj3d66-10647471-31-297.Obj3d66-10647471-31-297,/Script/Engine.Actor,d1beeede090f32815e41318612e317d3,43,43,50,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:A5387258491DABA622492E88ABCB34B7
assembly_signature:d2247117f403c4f608d08960bbe50bb7,1,Group2136669581,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/AVIC_0706/Geometries/Box2131642368.Box2131642368,/Script/Engine.Actor,d2247117f403c4f608d08960bbe50bb7,8,8,13,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:50105CAD4B0462CA6FCCA4B619F3608A
assembly_signature:d2b06f377780388ece13768dde59987d,1,Group2136669727,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Object10128966_2.Object10128966_2,/Script/Engine.Actor,d2b06f377780388ece13768dde59987d,7,7,11,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:79C2287F469E8EEF6DD075906EA6FEE7
assembly_signature:d2d6c3b6a5b6cc0e3132b6c7d0d4f0c4,1,132-009,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Obj3d66-15586797-58-528.Obj3d66-15586797-58-528,/Script/Engine.Actor,d2d6c3b6a5b6cc0e3132b6c7d0d4f0c4,24,24,29,0,,composite_assembly,zhhz.device_screen,装置屏幕,显示与媒体设备,confirmed,create_experimental,round4 reviewed group=actor:7EF1D99343718F925740849A43BE7E0D
assembly_signature:d2ed1e75b4242c995277bb47bb4385b8,1,Group-8261284-28-456,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Obj3d66-8261284-156-874.Obj3d66-8261284-156-874,/Script/Engine.Actor,d2ed1e75b4242c995277bb47bb4385b8,3,3,4,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:A7B28635424027EFC55F71BC94677A0C
assembly_signature:d33e6d453a1a8a7974ac926ba2476e5b,1,Group2136670558,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Shape1622260090.Shape1622260090,/Script/Engine.Actor,d33e6d453a1a8a7974ac926ba2476e5b,2,2,3,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:B22F9BB04A3648FA8E82BB9E5B9A5B1E
assembly_signature:d3e25d863f1140f638e92a2eb2572f6f,1,132-011,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Obj3d66-15586797-55-358.Obj3d66-15586797-55-358,/Script/Engine.Actor,d3e25d863f1140f638e92a2eb2572f6f,24,24,29,0,,composite_assembly,zhhz.device_screen,装置屏幕,显示与媒体设备,confirmed,create_experimental,round4 reviewed group=actor:BB23F1D8487B32DE1064689C93C942B4
assembly_signature:d41d8cd98f00b204e9800998ecf8427e,2,Group2136669597 | 3d66Group249,ToMigrateAuditRound4,,/Script/Engine.Actor,d41d8cd98f00b204e9800998ecf8427e,0,0,2,0,,,zhhz.exhibit,展品,展品,excluded_empty_actor,skip,"excluded after UE preview audit: empty parent Actor, no render parts"
assembly_signature:d42eb0861f828e6c6913552732f41e72,1,3d66Group194,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/3d66-Editable_mesh-23797109-365.3d66-Editable_mesh-23797109-365,/Script/Engine.Actor,d42eb0861f828e6c6913552732f41e72,2,2,3,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:BA7089A0434A77FB2FC800A7B0FDEEF4
assembly_signature:d48500e1237f2ea2aa0ff2fb635692b3,1,F2-West_Top,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Rectangle2133396164.Rectangle2133396164,/Script/Engine.Actor,d48500e1237f2ea2aa0ff2fb635692b3,1,1,2,0,,,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:7DE8F6A046F94F207E7D49B84E4E84C8
assembly_signature:d486e091788b7ccb9abb602b6ca177c2,1,Group2136669317,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Obj3d66-15645877-70-723.Obj3d66-15645877-70-723,/Script/Engine.Actor,d486e091788b7ccb9abb602b6ca177c2,1,1,2,0,,,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:CE5E2EBA479273A19F1886911F70F0B3
assembly_signature:d60f14c836fbace54d21ef086ccce62c,1,Group2136670484,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Box2131643700.Box2131643700,/Script/Engine.Actor,d60f14c836fbace54d21ef086ccce62c,3,3,4,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:8F245BD34A4DDDDA85FE9580BA498AA8
assembly_signature:d6dd828b9beaa0dd85fbd6376bf9365e,1,100-031,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Rectangle2133397494.Rectangle2133397494,/Script/Engine.Actor,d6dd828b9beaa0dd85fbd6376bf9365e,2,2,3,0,,composite_assembly,zhhz.device_screen,装置屏幕,显示与媒体设备,confirmed,create_experimental,round4 reviewed group=actor:0631131D4C60E8A8D63E53A566FD923E
